CustomerID,ActivityMonth,CohortMonth,CohortIndex
C1241,2023-09,2023-07,2
C1241,2023-10,2023-07,3
C1241,2023-11,2023-07,4
C1241,2023-12,2023-07,5
C1241,2024-01,2023-07,6
C1241,2024-02,2023-07,7
C1241,2024-03,2023-07,8
C1241,2024-04,2023-07,9
C1241,2024-05,2023-07,10
C1241,2024-06,2023-07,11
C1241,2024-07,2023-07,12
C1241,2024-08,2023-07,13
C1241,2024-09,2023-07,14
C1241,2024-10,2023-07,15
C1241,2024-11,2023-07,16
C1242,2024-11,2024-11,0
C1242,2024-12,2024-11,1
C1243,2023-12,2023-12,0
C1243,2024-01,2023-12,1
C1243,2024-02,2023-12,2
C1243,2024-03,2023-12,3
C1243,2024-04,2023-12,4
C1243,2024-05,2023-12,5
C1243,2024-06,2023-12,6
C1243,2024-07,2023-12,7
C1243,2024-08,2023-12,8
C1243,2024-09,2023-12,9
C1243,2024-10,2023-12,10
C1243,2024-11,2023-12,11
C1243,2024-12,2023-12,12
C1244,2024-11,2024-11,0
C1244,2024-12,2024-11,1
C1245,2024-12,2024-12,0
C1246,2024-02,2024-02,0
C1246,2024-03,2024-02,1
C1246,2024-04,2024-02,2
C1246,2024-05,2024-02,3
C1246,2024-06,2024-02,4
C1246,2024-07,2024-02,5
C1246,2024-08,2024-02,6
C1246,2024-09,2024-02,7
C1246,2024-10,2024-02,8
C1246,2024-11,2024-02,9
C1246,2024-12,2024-02,10
C1247,2024-08,2024-08,0
C1247,2024-09,2024-08,1
C1247,2024-10,2024-08,2
C1247,2024-11,2024-08,3
C1247,2024-12,2024-08,4
C1248,2024-04,2024-04,0
C1248,2024-05,2024-04,1
C1248,2024-06,2024-04,2
C1248,2024-07,2024-04,3
C1248,2024-08,2024-04,4
C1248,2024-09,2024-04,5
C1248,2024-10,2024-04,6
C1248,2024-11,2024-04,7
C1248,2024-12,2024-04,8
C1249,2023-04,2023-04,0
C1249,2023-05,2023-04,1
C1249,2023-06,2023-04,2
C1249,2023-07,2023-04,3
C1249,2023-08,2023-04,4
C1249,2023-09,2023-04,5
C1249,2023-10,2023-04,6
C1249,2023-11,2023-04,7
C1249,2023-12,2023-04,8
C1249,2024-01,2023-04,9
C1249,2024-02,2023-04,10
C1249,2024-03,2023-04,11
C1249,2024-04,2023-04,12
C1249,2024-05,2023-04,13
C1249,2024-06,2023-04,14
C1249,2024-07,2023-04,15
C1249,2024-08,2023-04,16
C1249,2024-09,2023-04,17
C1249,2024-10,2023-04,18
C1249,2024-11,2023-04,19
C1249,2024-12,2023-04,20
C1250,2024-01,2024-01,0
C1250,2024-02,2024-01,1
C1250,2024-03,2024-01,2
C1250,2024-04,2024-01,3
C1250,2024-05,2024-01,4
C1250,2024-06,2024-01,5
C1250,2024-07,2024-01,6
C1250,2024-08,2024-01,7
C1250,2024-09,2024-01,8
C1250,2024-10,2024-01,9
C1250,2024-11,2024-01,10
C1250,2024-12,2024-01,11
C1251,2023-03,2023-03,0
C1251,2023-04,2023-03,1
C1251,2023-05,2023-03,2
C1251,2023-06,2023-03,3
C1251,2023-07,2023-03,4
C1251,2023-08,2023-03,5
C1251,2023-09,2023-03,6
C1251,2023-10,2023-03,7
C1251,2023-11,2023-03,8
C1251,2023-12,2023-03,9
C1251,2024-01,2023-03,10
C1251,2024-02,2023-03,11
C1251,2024-03,2023-03,12
C1251,2024-04,2023-03,13
C1251,2024-05,2023-03,14
C1251,2024-06,2023-03,15
C1251,2024-07,2023-03,16
C1251,2024-08,2023-03,17
C1251,2024-09,2023-03,18
C1251,2024-10,2023-03,19
C1251,2024-11,2023-03,20
C1251,2024-12,2023-03,21
C1252,2023-07,2023-07,0
C1252,2023-08,2023-07,1
C1252,2023-09,2023-07,2
C1252,2023-10,2023-07,3
C1252,2023-11,2023-07,4
C1252,2023-12,2023-07,5
C1252,2024-01,2023-07,6
C1252,2024-02,2023-07,7
C1252,2024-03,2023-07,8
C1252,2024-04,2023-07,9
C1252,2024-05,2023-07,10
C1252,2024-06,2023-07,11
C1252,2024-07,2023-07,12
C1252,2024-08,2023-07,13
C1252,2024-09,2023-07,14
C1252,2024-10,2023-07,15
C1252,2024-11,2023-07,16
C1252,2024-12,2023-07,17
C1253,2024-06,2024-06,0
C1253,2024-07,2024-06,1
C1253,2024-08,2024-06,2
C1253,2024-09,2024-06,3
C1253,2024-10,2024-06,4
C1253,2024-11,2024-06,5
C1253,2024-12,2024-06,6
C1254,2023-04,2023-04,0
C1254,2023-05,2023-04,1
C1254,2023-06,2023-04,2
C1254,2023-07,2023-04,3
C1254,2023-08,2023-04,4
C1254,2023-09,2023-04,5
C1254,2023-10,2023-04,6
C1254,2023-11,2023-04,7
C1254,2023-12,2023-04,8
C1254,2024-01,2023-04,9
C1254,2024-02,2023-04,10
C1254,2024-03,2023-04,11
C1254,2024-04,2023-04,12
C1254,2024-05,2023-04,13
C1254,2024-06,2023-04,14
C1254,2024-07,2023-04,15
C1254,2024-08,2023-04,16
C1254,2024-09,2023-04,17
C1254,2024-10,2023-04,18
C1254,2024-11,2023-04,19
C1254,2024-12,2023-04,20
C1255,2024-10,2024-10,0
C1255,2024-11,2024-10,1
C1255,2024-12,2024-10,2
C1256,2024-03,2024-03,0
C1256,2024-04,2024-03,1
C1256,2024-05,2024-03,2
C1256,2024-06,2024-03,3
C1256,2024-07,2024-03,4
C1256,2024-08,2024-03,5
C1256,2024-09,2024-03,6
C1256,2024-10,2024-03,7
C1256,2024-11,2024-03,8
C1256,2024-12,2024-03,9
C1257,2023-11,2023-11,0
C1257,2023-12,2023-11,1
C1257,2024-01,2023-11,2
C1257,2024-02,2023-11,3
C1258,2024-02,2024-02,0
C1258,2024-03,2024-02,1
C1258,2024-04,2024-02,2
C1258,2024-05,2024-02,3
C1258,2024-06,2024-02,4
C1259,2024-10,2024-10,0
C1259,2024-11,2024-10,1
C1259,2024-12,2024-10,2
C1260,2023-06,2023-06,0
C1260,2023-07,2023-06,1
C1260,2023-08,2023-06,2
C1260,2023-09,2023-06,3
C1260,2023-10,2023-06,4
C1260,2023-11,2023-06,5
C1260,2023-12,2023-06,6
C1260,2024-01,2023-06,7
C1260,2024-02,2023-06,8
C1260,2024-03,2023-06,9
C1260,2024-04,2023-06,10
C1260,2024-05,2023-06,11
C1260,2024-06,2023-06,12
C1260,2024-07,2023-06,13
C1260,2024-08,2023-06,14
C1260,2024-09,2023-06,15
C1260,2024-10,2023-06,16
C1260,2024-11,2023-06,17
C1260,2024-12,2023-06,18
C1261,2024-03,2024-03,0
C1261,2024-04,2024-03,1
C1261,2024-05,2024-03,2
C1261,2024-06,2024-03,3
C1262,2024-04,2024-04,0
C1262,2024-05,2024-04,1
C1262,2024-06,2024-04,2
C1262,2024-07,2024-04,3
C1262,2024-08,2024-04,4
C1262,2024-09,2024-04,5
C1262,2024-10,2024-04,6
C1262,2024-11,2024-04,7
C1262,2024-12,2024-04,8
C1264,2024-07,2024-07,0
C1264,2024-08,2024-07,1
C1264,2024-09,2024-07,2
C1264,2024-10,2024-07,3
C1264,2024-11,2024-07,4
C1264,2024-12,2024-07,5
C1265,2023-10,2023-10,0
C1265,2023-11,2023-10,1
C1265,2023-12,2023-10,2
C1265,2024-01,2023-10,3
C1265,2024-02,2023-10,4
C1265,2024-03,2023-10,5
C1265,2024-04,2023-10,6
C1265,2024-05,2023-10,7
C1265,2024-06,2023-10,8
C1265,2024-07,2023-10,9
C1265,2024-08,2023-10,10
C1265,2024-09,2023-10,11
C1265,2024-10,2023-10,12
C1265,2024-11,2023-10,13
C1265,2024-12,2023-10,14
C1266,2023-07,2023-07,0
C1266,2023-08,2023-07,1
C1266,2023-09,2023-07,2
C1266,2023-10,2023-07,3
C1266,2023-11,2023-07,4
C1266,2023-12,2023-07,5
C1266,2024-01,2023-07,6
C1266,2024-02,2023-07,7
C1266,2024-03,2023-07,8
C1266,2024-04,2023-07,9
C1266,2024-05,2023-07,10
C1266,2024-06,2023-07,11
C1266,2024-07,2023-07,12
C1266,2024-08,2023-07,13
C1266,2024-09,2023-07,14
C1266,2024-10,2023-07,15
C1266,2024-11,2023-07,16
C1266,2024-12,2023-07,17
C1267,2023-11,2023-11,0
C1267,2023-12,2023-11,1
C1267,2024-01,2023-11,2
C1267,2024-02,2023-11,3
C1267,2024-03,2023-11,4
C1267,2024-04,2023-11,5
C1268,2023-08,2023-08,0
C1268,2023-09,2023-08,1
C1268,2023-10,2023-08,2
C1268,2023-11,2023-08,3
C1268,2023-12,2023-08,4
C1268,2024-01,2023-08,5
C1268,2024-02,2023-08,6
C1268,2024-03,2023-08,7
C1268,2024-04,2023-08,8
C1268,2024-05,2023-08,9
C1268,2024-06,2023-08,10
C1268,2024-07,2023-08,11
C1268,2024-08,2023-08,12
C1268,2024-09,2023-08,13
C1268,2024-10,2023-08,14
C1268,2024-11,2023-08,15
C1268,2024-12,2023-08,16
C1269,2024-01,2024-01,0
C1269,2024-02,2024-01,1
C1269,2024-03,2024-01,2
C1269,2024-04,2024-01,3
C1269,2024-05,2024-01,4
C1269,2024-06,2024-01,5
C1269,2024-07,2024-01,6
C1269,2024-08,2024-01,7
C1269,2024-09,2024-01,8
C1269,2024-10,2024-01,9
C1269,2024-11,2024-01,10
C1269,2024-12,2024-01,11
C1270,2024-06,2024-06,0
C1270,2024-07,2024-06,1
C1270,2024-08,2024-06,2
C1270,2024-09,2024-06,3
C1270,2024-10,2024-06,4
C1270,2024-11,2024-06,5
C1270,2024-12,2024-06,6
C1271,2024-12,2024-12,0
C1272,2024-04,2024-04,0
C1272,2024-05,2024-04,1
C1272,2024-06,2024-04,2
C1272,2024-07,2024-04,3
C1272,2024-08,2024-04,4
C1272,2024-09,2024-04,5
C1272,2024-10,2024-04,6
C1272,2024-11,2024-04,7
C1272,2024-12,2024-04,8
C1273,2023-03,2023-03,0
C1273,2023-04,2023-03,1
C1273,2023-05,2023-03,2
C1273,2023-06,2023-03,3
C1273,2023-07,2023-03,4
C1273,2023-08,2023-03,5
C1273,2023-09,2023-03,6
C1273,2023-10,2023-03,7
C1273,2023-11,2023-03,8
C1273,2023-12,2023-03,9
C1273,2024-01,2023-03,10
C1273,2024-02,2023-03,11
C1273,2024-03,2023-03,12
C1273,2024-04,2023-03,13
C1273,2024-05,2023-03,14
C1273,2024-06,2023-03,15
C1273,2024-07,2023-03,16
C1273,2024-08,2023-03,17
C1273,2024-09,2023-03,18
C1273,2024-10,2023-03,19
C1273,2024-11,2023-03,20
C1273,2024-12,2023-03,21
C1274,2024-10,2024-10,0
C1274,2024-11,2024-10,1
C1274,2024-12,2024-10,2
C1275,2023-09,2023-09,0
C1275,2023-10,2023-09,1
C1275,2023-11,2023-09,2
C1275,2023-12,2023-09,3
C1275,2024-01,2023-09,4
C1275,2024-02,2023-09,5
C1275,2024-03,2023-09,6
C1275,2024-04,2023-09,7
C1275,2024-05,2023-09,8
C1275,2024-06,2023-09,9
C1275,2024-07,2023-09,10
C1275,2024-08,2023-09,11
C1275,2024-09,2023-09,12
C1276,2024-06,2024-06,0
C1276,2024-07,2024-06,1
C1276,2024-08,2024-06,2
C1276,2024-09,2024-06,3
C1276,2024-10,2024-06,4
C1277,2023-01,2023-01,0
C1277,2023-02,2023-01,1
C1277,2023-03,2023-01,2
C1277,2023-04,2023-01,3
C1277,2023-05,2023-01,4
C1277,2023-06,2023-01,5
C1277,2023-07,2023-01,6
C1277,2023-08,2023-01,7
C1277,2023-09,2023-01,8
C1277,2023-10,2023-01,9
C1277,2023-11,2023-01,10
C1277,2023-12,2023-01,11
C1277,2024-01,2023-01,12
C1277,2024-02,2023-01,13
C1277,2024-03,2023-01,14
C1277,2024-04,2023-01,15
C1277,2024-05,2023-01,16
C1277,2024-06,2023-01,17
C1277,2024-07,2023-01,18
C1278,2024-02,2024-02,0
C1278,2024-03,2024-02,1
C1278,2024-04,2024-02,2
C1278,2024-05,2024-02,3
C1278,2024-06,2024-02,4
C1278,2024-07,2024-02,5
C1278,2024-08,2024-02,6
C1278,2024-09,2024-02,7
C1278,2024-10,2024-02,8
C1278,2024-11,2024-02,9
C1278,2024-12,2024-02,10
C1279,2024-06,2024-06,0
C1279,2024-07,2024-06,1
C1279,2024-08,2024-06,2
C1279,2024-09,2024-06,3
C1279,2024-10,2024-06,4
C1279,2024-11,2024-06,5
C1279,2024-12,2024-06,6
C1280,2024-04,2024-04,0
C1280,2024-05,2024-04,1
C1280,2024-06,2024-04,2
C1280,2024-07,2024-04,3
C1280,2024-08,2024-04,4
C1280,2024-09,2024-04,5
C1280,2024-10,2024-04,6
C1280,2024-11,2024-04,7
C1280,2024-12,2024-04,8
C1281,2024-05,2024-05,0
C1281,2024-06,2024-05,1
C1281,2024-07,2024-05,2
C1281,2024-08,2024-05,3
C1281,2024-09,2024-05,4
C1281,2024-10,2024-05,5
C1281,2024-11,2024-05,6
C1281,2024-12,2024-05,7
C1282,2024-12,2024-12,0
C1283,2023-04,2023-04,0
C1283,2023-05,2023-04,1
C1283,2023-06,2023-04,2
C1283,2023-07,2023-04,3
C1283,2023-08,2023-04,4
C1283,2023-09,2023-04,5
C1283,2023-10,2023-04,6
C1283,2023-11,2023-04,7
C1283,2023-12,2023-04,8
C1283,2024-01,2023-04,9
C1283,2024-02,2023-04,10
C1283,2024-03,2023-04,11
C1283,2024-04,2023-04,12
C1283,2024-05,2023-04,13
C1283,2024-06,2023-04,14
C1283,2024-07,2023-04,15
C1283,2024-08,2023-04,16
C1283,2024-09,2023-04,17
C1283,2024-10,2023-04,18
C1283,2024-11,2023-04,19
C1283,2024-12,2023-04,20
C1284,2024-12,2024-12,0
C1285,2023-05,2023-05,0
C1285,2023-06,2023-05,1
C1285,2023-07,2023-05,2
C1285,2023-08,2023-05,3
C1285,2023-09,2023-05,4
C1285,2023-10,2023-05,5
C1285,2023-11,2023-05,6
C1285,2023-12,2023-05,7
C1285,2024-01,2023-05,8
C1285,2024-02,2023-05,9
C1285,2024-03,2023-05,10
C1285,2024-04,2023-05,11
C1285,2024-05,2023-05,12
C1285,2024-06,2023-05,13
C1285,2024-07,2023-05,14
C1285,2024-08,2023-05,15
C1285,2024-09,2023-05,16
C1285,2024-10,2023-05,17
C1285,2024-11,2023-05,18
C1285,2024-12,2023-05,19
C1286,2023-10,2023-10,0
C1286,2023-11,2023-10,1
C1286,2023-12,2023-10,2
C1286,2024-01,2023-10,3
C1286,2024-02,2023-10,4
C1286,2024-03,2023-10,5
C1286,2024-04,2023-10,6
C1286,2024-05,2023-10,7
C1286,2024-06,2023-10,8
C1286,2024-07,2023-10,9
C1286,2024-08,2023-10,10
C1286,2024-09,2023-10,11
C1286,2024-10,2023-10,12
C1286,2024-11,2023-10,13
C1286,2024-12,2023-10,14
C1287,2023-09,2023-09,0
C1287,2023-10,2023-09,1
C1287,2023-11,2023-09,2
C1287,2023-12,2023-09,3
C1287,2024-01,2023-09,4
C1287,2024-02,2023-09,5
C1287,2024-03,2023-09,6
C1287,2024-04,2023-09,7
C1287,2024-05,2023-09,8
C1287,2024-06,2023-09,9
C1287,2024-07,2023-09,10
C1287,2024-08,2023-09,11
C1287,2024-09,2023-09,12
C1287,2024-10,2023-09,13
C1287,2024-11,2023-09,14
C1288,2024-09,2024-09,0
C1288,2024-10,2024-09,1
C1288,2024-11,2024-09,2
C1288,2024-12,2024-09,3
C1289,2023-02,2023-02,0
C1289,2023-03,2023-02,1
C1289,2023-04,2023-02,2
C1289,2023-05,2023-02,3
C1289,2023-06,2023-02,4
C1289,2023-07,2023-02,5
C1289,2023-08,2023-02,6
C1289,2023-09,2023-02,7
C1289,2023-10,2023-02,8
C1289,2023-11,2023-02,9
C1289,2023-12,2023-02,10
C1289,2024-01,2023-02,11
C1289,2024-02,2023-02,12
C1289,2024-03,2023-02,13
C1289,2024-04,2023-02,14
C1289,2024-05,2023-02,15
C1289,2024-06,2023-02,16
C1289,2024-07,2023-02,17
C1289,2024-08,2023-02,18
C1289,2024-09,2023-02,19
C1289,2024-10,2023-02,20
C1289,2024-11,2023-02,21
C1289,2024-12,2023-02,22
C1290,2023-05,2023-05,0
C1290,2023-06,2023-05,1
C1290,2023-07,2023-05,2
C1290,2023-08,2023-05,3
C1290,2023-09,2023-05,4
C1290,2023-10,2023-05,5
C1290,2023-11,2023-05,6
C1290,2023-12,2023-05,7
C1290,2024-01,2023-05,8
C1290,2024-02,2023-05,9
C1290,2024-03,2023-05,10
C1290,2024-04,2023-05,11
C1290,2024-05,2023-05,12
C1290,2024-06,2023-05,13
C1290,2024-07,2023-05,14
C1290,2024-08,2023-05,15
C1290,2024-09,2023-05,16
C1290,2024-10,2023-05,17
C1290,2024-11,2023-05,18
C1290,2024-12,2023-05,19
C1291,2024-11,2024-11,0
C1291,2024-12,2024-11,1
C1292,2024-06,2024-06,0
C1292,2024-07,2024-06,1
C1292,2024-08,2024-06,2
C1292,2024-09,2024-06,3
C1292,2024-10,2024-06,4
C1292,2024-11,2024-06,5
C1292,2024-12,2024-06,6
C1293,2024-06,2024-06,0
C1293,2024-07,2024-06,1
C1293,2024-08,2024-06,2
C1293,2024-09,2024-06,3
C1293,2024-10,2024-06,4
C1293,2024-11,2024-06,5
C1293,2024-12,2024-06,6
C1294,2023-07,2023-07,0
C1294,2023-08,2023-07,1
C1294,2023-09,2023-07,2
C1294,2023-10,2023-07,3
C1294,2023-11,2023-07,4
C1294,2023-12,2023-07,5
C1294,2024-01,2023-07,6
C1294,2024-02,2023-07,7
C1295,2024-05,2024-05,0
C1295,2024-06,2024-05,1
C1295,2024-07,2024-05,2
C1295,2024-08,2024-05,3
C1295,2024-09,2024-05,4
C1295,2024-10,2024-05,5
C1295,2024-11,2024-05,6
C1295,2024-12,2024-05,7
C1296,2023-02,2023-02,0
C1296,2023-03,2023-02,1
C1296,2023-04,2023-02,2
C1296,2023-05,2023-02,3
C1296,2023-06,2023-02,4
C1296,2023-07,2023-02,5
C1296,2023-08,2023-02,6
C1296,2023-09,2023-02,7
C1296,2023-10,2023-02,8
C1296,2023-11,2023-02,9
C1296,2023-12,2023-02,10
C1296,2024-01,2023-02,11
C1296,2024-02,2023-02,12
C1296,2024-03,2023-02,13
C1296,2024-04,2023-02,14
C1296,2024-05,2023-02,15
C1296,2024-06,2023-02,16
C1296,2024-07,2023-02,17
C1296,2024-08,2023-02,18
C1296,2024-09,2023-02,19
C1296,2024-10,2023-02,20
C1296,2024-11,2023-02,21
C1296,2024-12,2023-02,22
C1297,2023-09,2023-09,0
C1297,2023-10,2023-09,1
C1297,2023-11,2023-09,2
C1297,2023-12,2023-09,3
C1297,2024-01,2023-09,4
C1297,2024-02,2023-09,5
C1297,2024-03,2023-09,6
C1297,2024-04,2023-09,7
C1297,2024-05,2023-09,8
C1297,2024-06,2023-09,9
C1297,2024-07,2023-09,10
C1297,2024-08,2023-09,11
C1297,2024-09,2023-09,12
C1297,2024-10,2023-09,13
C1297,2024-11,2023-09,14
C1297,2024-12,2023-09,15
C1298,2023-04,2023-04,0
C1298,2023-05,2023-04,1
C1298,2023-06,2023-04,2
C1298,2023-07,2023-04,3
C1298,2023-08,2023-04,4
C1298,2023-09,2023-04,5
C1298,2023-10,2023-04,6
C1298,2023-11,2023-04,7
C1298,2023-12,2023-04,8
C1298,2024-01,2023-04,9
C1298,2024-02,2023-04,10
C1298,2024-03,2023-04,11
C1298,2024-04,2023-04,12
C1298,2024-05,2023-04,13
C1298,2024-06,2023-04,14
C1298,2024-07,2023-04,15
C1298,2024-08,2023-04,16
C1298,2024-09,2023-04,17
C1298,2024-10,2023-04,18
C1298,2024-11,2023-04,19
C1298,2024-12,2023-04,20
C1299,2023-08,2023-08,0
C1299,2023-09,2023-08,1
C1299,2023-10,2023-08,2
C1299,2023-11,2023-08,3
C1299,2023-12,2023-08,4
C1299,2024-01,2023-08,5
C1299,2024-02,2023-08,6
C1299,2024-03,2023-08,7
C1299,2024-04,2023-08,8
C1299,2024-05,2023-08,9
C1299,2024-06,2023-08,10
C1299,2024-07,2023-08,11
C1299,2024-08,2023-08,12
C1299,2024-09,2023-08,13
C1299,2024-10,2023-08,14
C1299,2024-11,2023-08,15
C1299,2024-12,2023-08,16
C1300,2023-06,2023-06,0
C1300,2023-07,2023-06,1
C1300,2023-08,2023-06,2
C1300,2023-09,2023-06,3
C1300,2023-10,2023-06,4
C1300,2023-11,2023-06,5
C1300,2023-12,2023-06,6
C1300,2024-01,2023-06,7
C1300,2024-02,2023-06,8
C1300,2024-03,2023-06,9
C1300,2024-04,2023-06,10
C1300,2024-05,2023-06,11
C1300,2024-06,2023-06,12
C1300,2024-07,2023-06,13
C1300,2024-08,2023-06,14
C1300,2024-09,2023-06,15
C1300,2024-10,2023-06,16
C1300,2024-11,2023-06,17
C1300,2024-12,2023-06,18
C1301,2023-02,2023-02,0
C1301,2023-03,2023-02,1
C1301,2023-04,2023-02,2
C1301,2023-05,2023-02,3
C1301,2023-06,2023-02,4
C1302,2024-05,2024-05,0
C1302,2024-06,2024-05,1
C1302,2024-07,2024-05,2
C1302,2024-08,2024-05,3
C1302,2024-09,2024-05,4
C1302,2024-10,2024-05,5
C1302,2024-11,2024-05,6
C1302,2024-12,2024-05,7
C1303,2023-08,2023-08,0
C1303,2023-09,2023-08,1
C1303,2023-10,2023-08,2
C1303,2023-11,2023-08,3
C1303,2023-12,2023-08,4
C1303,2024-01,2023-08,5
C1303,2024-02,2023-08,6
C1303,2024-03,2023-08,7
C1303,2024-04,2023-08,8
C1303,2024-05,2023-08,9
C1303,2024-06,2023-08,10
C1303,2024-07,2023-08,11
C1303,2024-08,2023-08,12
C1303,2024-09,2023-08,13
C1303,2024-10,2023-08,14
C1303,2024-11,2023-08,15
C1303,2024-12,2023-08,16
C1304,2023-10,2023-10,0
C1304,2023-11,2023-10,1
C1304,2023-12,2023-10,2
C1304,2024-01,2023-10,3
C1304,2024-02,2023-10,4
C1304,2024-03,2023-10,5
C1304,2024-04,2023-10,6
C1304,2024-05,2023-10,7
C1304,2024-06,2023-10,8
C1304,2024-07,2023-10,9
C1304,2024-08,2023-10,10
C1304,2024-09,2023-10,11
C1304,2024-10,2023-10,12
C1304,2024-11,2023-10,13
C1304,2024-12,2023-10,14
C1305,2024-11,2024-11,0
C1305,2024-12,2024-11,1
C1306,2024-06,2024-06,0
C1306,2024-07,2024-06,1
C1306,2024-08,2024-06,2
C1306,2024-09,2024-06,3
C1306,2024-10,2024-06,4
C1306,2024-11,2024-06,5
C1306,2024-12,2024-06,6
C1307,2023-09,2023-09,0
C1307,2023-10,2023-09,1
C1307,2023-11,2023-09,2
C1307,2023-12,2023-09,3
C1307,2024-01,2023-09,4
C1307,2024-02,2023-09,5
C1307,2024-03,2023-09,6
C1307,2024-04,2023-09,7
C1307,2024-05,2023-09,8
C1307,2024-06,2023-09,9
C1307,2024-07,2023-09,10
C1307,2024-08,2023-09,11
C1307,2024-09,2023-09,12
C1307,2024-10,2023-09,13
C1307,2024-11,2023-09,14
C1307,2024-12,2023-09,15
C1308,2024-07,2024-07,0
C1308,2024-08,2024-07,1
C1308,2024-09,2024-07,2
C1308,2024-10,2024-07,3
C1308,2024-11,2024-07,4
C1308,2024-12,2024-07,5
C1309,2023-02,2023-02,0
C1309,2023-03,2023-02,1
C1309,2023-04,2023-02,2
C1309,2023-05,2023-02,3
C1309,2023-06,2023-02,4
C1309,2023-07,2023-02,5
C1309,2023-08,2023-02,6
C1309,2023-09,2023-02,7
C1309,2023-10,2023-02,8
C1309,2023-11,2023-02,9
C1309,2023-12,2023-02,10
C1309,2024-01,2023-02,11
C1309,2024-02,2023-02,12
C1309,2024-03,2023-02,13
C1309,2024-04,2023-02,14
C1309,2024-05,2023-02,15
C1309,2024-06,2023-02,16
C1309,2024-07,2023-02,17
C1309,2024-08,2023-02,18
C1309,2024-09,2023-02,19
C1309,2024-10,2023-02,20
C1309,2024-11,2023-02,21
C1309,2024-12,2023-02,22
C1310,2024-08,2024-08,0
C1310,2024-09,2024-08,1
C1310,2024-10,2024-08,2
C1310,2024-11,2024-08,3
C1310,2024-12,2024-08,4
C1311,2024-03,2024-03,0
C1311,2024-04,2024-03,1
C1311,2024-05,2024-03,2
C1311,2024-06,2024-03,3
C1312,2023-12,2023-12,0
C1312,2024-01,2023-12,1
C1312,2024-02,2023-12,2
C1312,2024-03,2023-12,3
C1312,2024-04,2023-12,4
C1312,2024-05,2023-12,5
C1312,2024-06,2023-12,6
C1312,2024-07,2023-12,7
C1312,2024-08,2023-12,8
C1312,2024-09,2023-12,9
C1312,2024-10,2023-12,10
C1312,2024-11,2023-12,11
C1312,2024-12,2023-12,12
C1313,2023-06,2023-06,0
C1313,2023-07,2023-06,1
C1313,2023-08,2023-06,2
C1313,2023-09,2023-06,3
C1313,2023-10,2023-06,4
C1313,2023-11,2023-06,5
C1313,2023-12,2023-06,6
C1313,2024-01,2023-06,7
C1313,2024-02,2023-06,8
C1313,2024-03,2023-06,9
C1313,2024-04,2023-06,10
C1313,2024-05,2023-06,11
C1313,2024-06,2023-06,12
C1313,2024-07,2023-06,13
C1313,2024-08,2023-06,14
C1313,2024-09,2023-06,15
C1313,2024-10,2023-06,16
C1313,2024-11,2023-06,17
C1313,2024-12,2023-06,18
C1314,2023-01,2023-01,0
C1314,2023-02,2023-01,1
C1314,2023-03,2023-01,2
C1314,2023-04,2023-01,3
C1314,2023-05,2023-01,4
C1314,2023-06,2023-01,5
C1314,2023-07,2023-01,6
C1314,2023-08,2023-01,7
C1314,2023-09,2023-01,8
C1314,2023-10,2023-01,9
C1314,2023-11,2023-01,10
C1314,2023-12,2023-01,11
C1314,2024-01,2023-01,12
C1314,2024-02,2023-01,13
C1314,2024-03,2023-01,14
C1314,2024-04,2023-01,15
C1314,2024-05,2023-01,16
C1314,2024-06,2023-01,17
C1314,2024-07,2023-01,18
C1314,2024-08,2023-01,19
C1314,2024-09,2023-01,20
C1314,2024-10,2023-01,21
C1314,2024-11,2023-01,22
C1314,2024-12,2023-01,23
C1315,2024-07,2024-07,0
C1315,2024-08,2024-07,1
C1315,2024-09,2024-07,2
C1315,2024-10,2024-07,3
C1315,2024-11,2024-07,4
C1315,2024-12,2024-07,5
C1316,2023-08,2023-08,0
C1316,2023-09,2023-08,1
C1316,2023-10,2023-08,2
C1316,2023-11,2023-08,3
C1316,2023-12,2023-08,4
C1316,2024-01,2023-08,5
C1316,2024-02,2023-08,6
C1316,2024-03,2023-08,7
C1316,2024-04,2023-08,8
C1316,2024-05,2023-08,9
C1316,2024-06,2023-08,10
C1316,2024-07,2023-08,11
C1316,2024-08,2023-08,12
C1316,2024-09,2023-08,13
C1316,2024-10,2023-08,14
C1316,2024-11,2023-08,15
C1316,2024-12,2023-08,16
C1317,2024-08,2024-08,0
C1317,2024-09,2024-08,1
C1317,2024-10,2024-08,2
C1317,2024-11,2024-08,3
C1317,2024-12,2024-08,4
C1318,2023-09,2023-09,0
C1318,2023-10,2023-09,1
C1318,2023-11,2023-09,2
C1318,2023-12,2023-09,3
C1318,2024-01,2023-09,4
C1318,2024-02,2023-09,5
C1318,2024-03,2023-09,6
C1318,2024-04,2023-09,7
C1318,2024-05,2023-09,8
C1318,2024-06,2023-09,9
C1318,2024-07,2023-09,10
C1318,2024-08,2023-09,11
C1318,2024-09,2023-09,12
C1318,2024-10,2023-09,13
C1318,2024-11,2023-09,14
C1318,2024-12,2023-09,15
C1319,2024-08,2024-08,0
C1319,2024-09,2024-08,1
C1319,2024-10,2024-08,2
C1319,2024-11,2024-08,3
C1319,2024-12,2024-08,4
C1320,2024-05,2024-05,0
C1320,2024-06,2024-05,1
C1320,2024-07,2024-05,2
C1320,2024-08,2024-05,3
C1320,2024-09,2024-05,4
C1320,2024-10,2024-05,5
C1320,2024-11,2024-05,6
C1320,2024-12,2024-05,7
