CustomerID,CompanyName,Industry,Country,City,EmployeeCount,SignupDate,AcquisitionChannel,Total_MRR,Average_MRR,Total_Seats,Subscription_Count,Total_Logins,Average_ActiveUsers,Total_APICalls,Total_SessionMinutes,Usage_Records,Ticket_Count,Average_ResolutionHours,Average_Satisfaction,Tenure_Months,Revenue_Per_Seat,Tickets_Per_Month,Usage_Trend,MRR_Outlier,Seats_Outlier,Login_Outlier,Tickets_Outlier
C1316,Deepak Reddy Group,Education,India,Pune,80.0,2023-08-28,Events,342.28,342.28,10.0,1,56.0,1.411764705882353,23575.0,4250.7,17.0,2.0,38.55,4.5,32.16,34.227999999999994,0.06218905472636817,Decreasing,False,False,False,False
C1317,Divya Patel Systems,Retail,India,Mumbai,80.0,2024-08-17,Outbound,326.36,326.36,9.0,1,29.0,3.0,6862.0,1219.8,5.0,4.0,34.85,4.75,20.5,36.26222222222222,0.1951219512195122,Increasing,False,False,False,False
C1318,Vihaan Sharma Labs,Media,India,Mumbai,35.0,2023-09-28,Paid Ads,64.68,64.68,5.0,1,130.0,4.375,15540.0,4100.8,16.0,2.0,27.4,6.0,31.14,12.936000000000002,0.06422607578676942,Decreasing,False,False,False,False
C1319,Divya Bose Group,Finance,India,Delhi,35.0,2024-08-05,Organic Search,294.52,294.52,6.0,1,59.0,6.4,7850.0,1122.0,5.0,4.0,34.625,5.5,20.89,49.086666666666666,0.19147917663954045,Increasing,False,False,False,False
C1320,Vihaan Nair Labs,Retail,India,Pune,1200.0,2024-05-16,Paid Ads,326.36,326.36,9.0,1,108.0,7.875,8942.0,1037.3,8.0,1.0,62.7,3.0,23.55,36.26222222222222,0.04246284501061571,Increasing,False,False,False,False
C1321,Nikita Sharma Group,Logistics,UK,London,1200.0,2024-08-03,Paid Ads,68.6,68.6,6.0,1,58.0,6.8,6043.0,1281.7,5.0,5.0,29.96,4.6,20.96,11.433333333333332,0.23854961832061067,Increasing,False,False,False,False
C1322,Arjun Khan Systems,Finance,India,Hyderabad,400.0,2023-09-12,Events,294.52,294.52,7.0,1,187.0,6.4375,14926.0,3556.0,16.0,5.0,43.9,5.8,31.67,42.074285714285715,0.15787811809283234,Decreasing,False,False,False,False
C1323,Pooja Verma Labs,Manufacturing,Singapore,Singapore,12.0,2023-10-30,Paid Ads,68.6,68.6,6.0,1,119.0,4.733333333333333,25779.0,3884.7,15.0,4.0,52.625,7.0,30.09,11.433333333333332,0.13293452974410103,Decreasing,False,False,False,False
C1324,Karthik Reddy Technologies,Media,India,Bengaluru,400.0,2023-02-10,Referral,2458.36,2458.36,9.0,1,464.0,12.217391304347826,27156.0,6137.2,23.0,4.0,19.3,4.75,38.7,273.1511111111111,0.10335917312661498,Decreasing,True,False,True,False
C1325,Ishaan Reddy Group,Healthcare,UK,London,3000.0,2023-05-09,Paid Ads,2338.44,2338.44,8.0,1,91.0,2.4,20107.0,5372.2,20.0,4.0,62.10000000000001,5.0,35.81,292.305,0.1117006422786931,Decreasing,True,False,False,False
C1326,Naveen Sharma Labs,Manufacturing,UK,Manchester,80.0,2023-03-26,Organic Search,76.44,76.44,8.0,1,375.0,9.090909090909092,28413.0,5655.7,22.0,1.0,16.7,4.0,37.25,9.555,0.026845637583892617,Decreasing,False,False,True,False
C1327,Nikita Menon Group,Media,India,Chennai,1200.0,2023-01-09,Organic Search,2098.6,2098.6,6.0,1,281.0,7.5,35133.0,6907.5,24.0,5.0,42.28,5.4,39.75,349.76666666666665,0.12578616352201258,Decreasing,True,False,False,False
C1328,Karthik Nair Labs,Media,USA,Austin,12.0,2023-05-26,Paid Ads,342.28,342.28,10.0,1,115.0,6.0,6444.0,2256.3,12.0,4.0,46.775,3.75,35.25,34.227999999999994,0.11347517730496454,Decreasing,False,False,False,False
C1329,Kavya Das Group,Finance,India,Mumbai,400.0,2024-06-11,Referral,76.44,76.44,8.0,1,23.0,1.1428571428571428,12493.0,1366.4,7.0,3.0,25.933333333333334,4.333333333333333,22.7,9.555,0.13215859030837004,Increasing,False,False,False,False
C1330,Ananya Sharma Group,Finance,USA,Austin,12.0,2023-05-14,Outbound,538.92,538.92,2.0,1,61.0,1.25,21236.0,5241.7,20.0,1.0,25.5,3.0,35.64,269.46,0.028058361391694726,Decreasing,False,False,False,False
C1331,Krishna Bose Industries,Finance,UAE,Abu Dhabi,150.0,2023-08-24,Events,310.44,310.44,8.0,1,162.0,5.117647058823529,11401.0,2798.7999999999997,17.0,2.0,21.5,5.5,32.29,38.805,0.06193868070610096,Decreasing,False,False,False,False
C1332,Diya Singh Labs,Finance,India,Chennai,35.0,2024-11-11,Events,618.76,618.76,4.0,1,47.0,9.5,3926.0,645.0999999999999,2.0,1.0,29.1,3.0,17.67,154.69,0.05659309564233163,Increasing,False,False,False,False
C1333,Aditya Nair Systems,Healthcare,UK,London,12.0,2023-05-18,Referral,278.6,278.6,6.0,1,156.0,6.285714285714286,10453.0,2117.0,14.0,5.0,34.959999999999994,4.4,35.51,46.43333333333334,0.14080540692762603,Decreasing,False,False,False,False
C1334,Sai Menon Group,Manufacturing,India,Hyderabad,12.0,2025-01-02,Partner,1978.68,1978.68,5.0,1,0.0,0.0,0.0,0.0,0.0,1.0,35.7,1.0,15.97,395.736,0.06261740763932373,No Usage Data,True,False,False,False
C1335,Karthik Rao Systems,Logistics,India,Chennai,1200.0,2023-08-16,Organic Search,778.44,778.44,8.0,1,371.0,13.235294117647058,32222.0,3873.7,17.0,4.0,40.825,4.75,32.56,97.305,0.12285012285012284,Decreasing,False,False,True,False
C1336,Sai Reddy Industries,Education,UAE,Abu Dhabi,150.0,2023-06-03,Partner,658.68,658.68,5.0,1,135.0,3.5789473684210527,24018.0,4746.2,19.0,1.0,8.1,2.0,34.99,131.736,0.028579594169762787,Decreasing,False,False,False,False
C1337,Rohan Patel Systems,Finance,USA,Seattle,400.0,2024-01-16,Organic Search,230.84,230.84,3.0,1,24.0,0.5833333333333334,8117.0,2377.6,12.0,0.0,,,27.53,76.94666666666667,0.0,Decreasing,False,False,False,False
C1338,Aadhya Singh Systems,Manufacturing,USA,Austin,150.0,2023-04-20,Referral,342.28,342.28,10.0,1,324.0,8.80952380952381,25562.0,4087.5,21.0,6.0,36.78333333333334,7.333333333333333,36.43,34.227999999999994,0.16469942355201758,Decreasing,False,False,False,False
C1339,Nikita Iyer Group,Education,UAE,Abu Dhabi,80.0,2023-02-23,Partner,278.6,278.6,6.0,1,199.0,5.086956521739131,39221.0,5427.7,23.0,5.0,38.08,4.0,38.27,46.43333333333334,0.1306506401881369,Decreasing,False,False,False,False
C1340,Zoya Joshi Technologies,Healthcare,India,Mumbai,400.0,2024-03-06,Referral,88.2,88.2,11.0,1,167.0,10.5,12606.0,2544.1,10.0,2.0,24.950000000000003,6.5,25.89,8.018181818181818,0.0772499034376207,Increasing,False,False,False,False
C1341,Isha Singh Group,Healthcare,India,Delhi,150.0,2023-03-06,Paid Ads,2218.52,2218.52,7.0,1,343.0,8.363636363636363,22093.0,5804.1,22.0,4.0,16.275,5.5,37.91,316.93142857142857,0.10551305724083357,Decreasing,True,False,False,False
C1342,Divya Joshi Systems,Healthcare,India,Pune,12.0,2023-05-29,Referral,76.44,76.44,8.0,1,133.0,3.75,30750.0,5193.0,20.0,4.0,18.1,6.5,35.15,9.555,0.11379800853485064,Decreasing,False,False,False,False
C1343,Isha Iyer Technologies,Manufacturing,USA,Boston,80.0,2024-12-12,Referral,72.52,72.52,7.0,1,6.0,2.0,646.0,216.6,1.0,0.0,,,16.66,10.36,0.0,Increasing,False,False,False,False
C1344,Naveen Verma Technologies,Finance,India,Pune,400.0,2023-08-31,Paid Ads,262.68,262.68,5.0,1,327.0,10.588235294117647,19815.0,4157.9,17.0,2.0,32.8,8.0,32.06,52.536,0.06238303181534622,Decreasing,False,False,False,False
C1345,Rahul Gupta Group,Retail,UAE,Abu Dhabi,150.0,2024-02-03,Paid Ads,294.52,294.52,5.0,1,260.0,11.727272727272727,7106.0,2910.7,11.0,2.0,11.8,7.5,26.94,58.903999999999996,0.07423904974016332,Increasing,False,False,False,False
C1346,Krishna Sharma Group,Retail,UAE,Abu Dhabi,1200.0,2024-10-09,Partner,326.36,326.36,9.0,1,56.0,15.0,2600.0,650.0,3.0,6.0,39.699999999999996,6.0,18.76,36.26222222222222,0.3198294243070362,Increasing,False,False,False,False
C1347,Deepak Khan Solutions,Manufacturing,India,Hyderabad,80.0,2023-11-03,Referral,72.52,72.52,7.0,1,260.0,9.571428571428571,19501.0,3277.2,14.0,0.0,,,29.96,10.36,0.0,Decreasing,False,False,False,False
C1348,Aditya Menon Labs,Healthcare,USA,Boston,12.0,2023-11-16,Referral,618.76,618.76,4.0,1,91.0,3.4285714285714284,17783.0,3216.3,14.0,3.0,24.0,5.666666666666667,29.53,154.69,0.1015916017609211,Increasing,False,False,False,False
C1349,Krishna Joshi Systems,Finance,India,Chennai,80.0,2024-02-20,Referral,2458.36,2458.36,9.0,1,77.0,4.090909090909091,13157.0,2811.2,11.0,3.0,40.833333333333336,5.333333333333333,26.38,273.1511111111111,0.11372251705837756,Increasing,True,False,False,False
C1350,Deepak Gupta Labs,Education,India,Hyderabad,400.0,2023-07-28,Referral,1978.68,1978.68,5.0,1,340.0,11.0,13178.0,5130.8,18.0,4.0,31.8,5.5,33.18,395.736,0.12055455093429777,Decreasing,True,False,False,False
C1351,Priya Gupta Systems,Retail,India,Pune,150.0,2023-04-17,Partner,76.44,76.44,8.0,1,100.0,2.380952380952381,25714.0,4817.0,21.0,5.0,34.18,5.4,36.53,9.555,0.13687380235422938,Decreasing,False,False,False,False
C1352,Aditya Patel Industries,Manufacturing,India,Hyderabad,1200.0,2024-03-14,Organic Search,2578.28,2578.28,10.0,1,95.0,6.0,9294.0,2619.7,10.0,4.0,22.475,6.0,25.62,257.82800000000003,0.156128024980484,Increasing,True,False,False,False
C1353,Farhan Gupta Labs,Retail,UAE,Abu Dhabi,400.0,2025-01-05,Referral,68.6,68.6,6.0,1,0.0,0.0,0.0,0.0,0.0,2.0,39.5,6.5,15.87,11.433333333333332,0.12602394454946442,No Usage Data,False,False,False,False
C1354,Vivaan Reddy Group,Retail,India,Delhi,35.0,2023-01-07,Referral,99.96,99.96,14.0,1,378.0,7.708333333333333,28945.0,5921.9,24.0,4.0,44.225,5.5,39.82,7.14,0.10045203415369161,Decreasing,False,False,True,False
C1355,Nikita Reddy Technologies,Finance,UK,Manchester,400.0,2024-10-08,Paid Ads,294.52,294.52,11.0,1,26.0,4.0,549.0,642.7,3.0,4.0,38.75,5.0,18.79,26.774545454545454,0.212879191059074,Increasing,False,False,False,False
C1356,Divya Joshi Industries,Retail,India,Pune,35.0,2024-02-20,Paid Ads,618.76,618.76,4.0,1,91.0,4.636363636363637,15046.0,2665.6,11.0,2.0,24.95,5.0,26.38,154.69,0.0758150113722517,Increasing,False,False,False,False
C1357,Saanvi Menon Labs,Media,India,Mumbai,400.0,2023-01-20,Referral,262.68,262.68,5.0,1,233.0,5.583333333333333,27064.0,5955.8,24.0,3.0,33.233333333333334,6.333333333333333,39.39,52.536,0.07616146230007616,Decreasing,False,False,False,False
C1358,Diya Das Systems,Logistics,India,Pune,3000.0,2023-07-20,Paid Ads,64.68,64.68,5.0,1,179.0,5.75,15750.0,2483.7,16.0,4.0,18.85,6.0,33.44,12.936000000000002,0.11961722488038279,Decreasing,False,False,False,False
C1359,Aman Rao Group,Finance,India,Chennai,400.0,2025-01-24,Outbound,658.68,658.68,5.0,1,0.0,0.0,0.0,0.0,0.0,3.0,26.133333333333336,6.666666666666667,15.24,131.736,0.19685039370078738,No Usage Data,False,False,False,False
C1360,Deepak Gupta Group,Education,India,Pune,12.0,2024-08-04,Referral,60.76,60.76,4.0,1,31.0,3.0,4024.0,1431.0,5.0,2.0,51.7,4.5,20.93,15.19,0.09555661729574773,Increasing,False,False,False,False
C1361,Meera Khan Systems,Retail,USA,Boston,35.0,2024-10-27,Partner,658.68,658.68,5.0,1,57.0,7.0,2829.0,666.7,3.0,1.0,24.1,5.0,18.17,131.736,0.0550357732526142,Increasing,False,False,False,False
C1362,Aditya Patel Solutions,Education,India,Mumbai,12.0,2023-03-31,Outbound,64.68,64.68,5.0,1,272.0,6.181818181818182,26479.0,5805.2,22.0,6.0,51.15,3.3333333333333335,37.09,12.936000000000002,0.1617686708007549,Decreasing,False,False,False,False
C1363,Pooja Gupta Group,Logistics,India,Pune,35.0,2024-08-10,Events,310.44,310.44,8.0,1,34.0,3.2,5301.0,1284.0,5.0,6.0,40.38333333333333,5.666666666666667,20.73,38.805,0.2894356005788712,Increasing,False,False,False,False
C1364,Aarav Bose Labs,Manufacturing,India,Delhi,150.0,2023-12-01,Paid Ads,1978.68,1978.68,5.0,1,159.0,6.0,8615.0,2988.5,13.0,4.0,32.0,4.5,29.04,395.736,0.13774104683195593,Increasing,True,False,False,False
C1365,Diya Joshi Industries,Finance,India,Hyderabad,35.0,2024-06-26,Events,778.44,778.44,8.0,1,141.0,11.571428571428571,9231.0,2000.6,7.0,1.0,38.7,1.0,22.21,97.305,0.04502476361999099,Increasing,False,False,False,False
C1366,Kavya Verma Labs,Education,India,Chennai,35.0,2024-06-05,Partner,278.6,278.6,6.0,1,107.0,8.428571428571429,7097.0,2152.4,7.0,6.0,37.416666666666664,5.666666666666667,22.9,46.43333333333334,0.26200873362445415,Increasing,False,False,False,False
C1367,Kiara Gupta Industries,Logistics,India,Delhi,400.0,2024-11-01,Paid Ads,76.44,76.44,8.0,1,30.0,9.5,1044.0,394.4,2.0,4.0,40.775,5.25,18.0,9.555,0.2222222222222222,Increasing,False,False,False,False
C1368,Priya Singh Solutions,Healthcare,India,Chennai,12.0,2024-09-09,Organic Search,52.92,52.92,2.0,1,59.0,7.75,3218.0,802.4,4.0,3.0,20.46666666666667,7.333333333333333,19.74,26.46,0.15197568389057753,Increasing,False,False,False,False
C1369,Meera Reddy Industries,Retail,USA,Seattle,80.0,2024-11-29,Referral,2098.6,2098.6,6.0,1,39.0,13.5,1702.0,386.6,2.0,5.0,46.2,5.2,17.08,349.76666666666665,0.29274004683840754,Increasing,True,False,False,False
C1370,Arun Joshi Group,Logistics,India,Pune,12.0,2023-11-03,Paid Ads,658.68,658.68,5.0,1,117.0,4.0,20215.0,3375.7,14.0,2.0,34.75,5.5,29.96,131.736,0.06675567423230974,Increasing,False,False,False,False
C1371,Nikita Singh Technologies,Finance,India,Pune,400.0,2023-10-08,Organic Search,262.68,262.68,5.0,1,213.0,7.6,11450.0,3404.2,15.0,4.0,32.65,6.5,30.81,52.536,0.12982797792924375,Decreasing,False,False,False,False
C1372,Isha Joshi Group,Retail,India,Hyderabad,150.0,2024-07-15,Outbound,294.52,294.52,7.0,1,135.0,11.333333333333334,10411.0,1409.4,6.0,3.0,55.9,5.666666666666667,21.58,42.074285714285715,0.13901760889712697,Increasing,False,False,False,False
C1373,Naveen Patel Group,Logistics,India,Pune,400.0,2023-09-20,Referral,60.76,60.76,4.0,1,259.0,9.0625,17279.0,3595.6,16.0,1.0,60.5,5.0,31.41,15.19,0.03183699458771092,Decreasing,False,False,False,False
C1374,Ananya Joshi Industries,Finance,USA,Seattle,80.0,2023-12-11,Events,778.44,778.44,8.0,1,182.0,6.846153846153846,16074.0,2841.3,13.0,3.0,44.56666666666666,6.333333333333333,28.71,97.305,0.1044932079414838,Increasing,False,False,False,False
C1375,Tara Bose Group,Healthcare,Singapore,Singapore,3000.0,2023-03-30,Paid Ads,68.6,68.6,6.0,1,65.0,1.4545454545454546,14998.0,4614.0,22.0,4.0,36.575,4.75,37.12,11.433333333333332,0.10775862068965518,Decreasing,False,False,False,False
C1376,Vivaan Khan Systems,Media,India,Delhi,400.0,2023-06-29,Partner,310.44,310.44,8.0,1,390.0,12.473684210526315,18075.0,4472.3,19.0,1.0,23.1,7.0,34.13,38.805,0.029299736302373276,Decreasing,False,False,True,False
C1377,Zoya Bose Technologies,Logistics,Singapore,Singapore,35.0,2024-07-09,Organic Search,698.6,698.6,6.0,1,61.0,4.666666666666667,5568.0,918.5,6.0,5.0,39.239999999999995,6.2,21.78,116.43333333333334,0.2295684113865932,Increasing,False,False,False,False
C1378,Sneha Reddy Solutions,Logistics,India,Bengaluru,80.0,2023-11-27,Outbound,383.20000000000005,191.60000000000002,12.0,2,23.0,0.5,12094.0,2126.9,14.0,4.0,53.199999999999996,3.0,29.17,31.933333333333337,0.13712718546451833,Decreasing,False,False,False,False
C1379,Pooja Rao Labs,Media,UK,Manchester,1200.0,2024-02-09,Referral,60.76,60.76,4.0,1,153.0,8.272727272727273,17385.0,2762.1,11.0,6.0,25.849999999999998,6.833333333333333,26.74,15.19,0.2243829468960359,Increasing,False,False,False,False
C1380,Ishaan Reddy Labs,Media,Singapore,Singapore,80.0,2024-06-11,Partner,1618.92,1618.92,2.0,1,98.0,8.0,4795.0,1041.8,7.0,4.0,32.65,6.25,22.7,809.46,0.1762114537444934,Increasing,False,False,False,False
C1381,Diya Nair Systems,Media,USA,Seattle,150.0,2023-05-27,Paid Ads,2218.52,2218.52,7.0,1,122.0,3.75,19174.0,3539.7,20.0,3.0,28.633333333333336,6.666666666666667,35.22,316.93142857142857,0.08517887563884156,Decreasing,True,False,False,False
C1382,Sai Singh Systems,Logistics,India,Pune,400.0,2024-09-25,Outbound,68.6,68.6,6.0,1,57.0,10.25,2293.0,824.7,4.0,1.0,11.9,8.0,19.22,11.433333333333332,0.052029136316337155,Increasing,False,False,False,False
C1383,Myra Patel Solutions,Logistics,USA,Boston,12.0,2024-08-04,Partner,92.12,92.12,12.0,1,15.0,1.4,4430.0,1196.4,5.0,6.0,47.416666666666664,5.833333333333333,20.93,7.676666666666667,0.2866698518872432,Increasing,False,False,False,False
C1384,Arjun Joshi Technologies,Finance,India,Pune,1200.0,2024-08-26,Organic Search,2098.6,2098.6,6.0,1,61.0,7.4,10271.0,1455.2,5.0,3.0,13.9,7.0,20.2,349.76666666666665,0.1485148514851485,Increasing,True,False,False,False
C1385,Vihaan Das Group,Logistics,India,Hyderabad,12.0,2024-11-14,Paid Ads,2218.52,2218.52,7.0,1,3.0,0.5,3759.0,155.89999999999998,2.0,5.0,52.879999999999995,5.2,17.58,316.93142857142857,0.28441410693970426,Increasing,True,False,False,False
C1386,Naveen Singh Technologies,Media,USA,Seattle,12.0,2023-01-21,Referral,72.52,72.52,7.0,1,383.0,8.416666666666666,37376.0,6491.4,24.0,6.0,39.43333333333333,5.333333333333333,39.36,10.36,0.1524390243902439,Decreasing,False,False,True,False
C1387,Arun Nair Solutions,Finance,India,Chennai,35.0,2024-03-20,Outbound,310.44,310.44,8.0,1,198.0,12.0,8754.0,2188.3,10.0,4.0,45.575,6.75,25.43,38.805,0.15729453401494298,Increasing,False,False,False,False
C1388,Sai Bose Group,Retail,India,Mumbai,400.0,2023-06-08,Paid Ads,310.44,310.44,8.0,1,205.0,5.526315789473684,19246.0,4486.2,19.0,1.0,42.7,3.0,34.82,38.805,0.02871912693854107,Decreasing,False,False,False,False
C1389,Meera Sharma Industries,Education,UAE,Dubai,400.0,2024-01-01,Outbound,738.52,738.52,7.0,1,137.0,5.5,14494.0,2479.7,12.0,2.0,32.65,3.5,28.02,105.50285714285714,0.07137758743754462,Increasing,False,False,False,False
C1390,Rahul Reddy Labs,Retail,UK,London,150.0,2024-03-01,Outbound,278.6,278.6,6.0,1,18.0,0.5,2927.0,1417.5,10.0,5.0,22.119999999999997,6.6,26.05,46.43333333333334,0.19193857965451055,Increasing,False,False,False,False
C1391,Nikita Verma Industries,Logistics,India,Chennai,12.0,2023-11-11,Paid Ads,68.6,68.6,6.0,1,30.0,0.9285714285714286,17849.0,3522.9,14.0,5.0,36.78,5.2,29.7,11.433333333333332,0.16835016835016836,Stable,False,False,False,False
C1392,Ananya Rao Industries,Media,UAE,Dubai,400.0,2023-04-08,Outbound,64.68,64.68,5.0,1,390.0,11.380952380952381,20619.0,4813.3,21.0,2.0,39.9,4.5,36.83,12.936000000000002,0.054303556882975834,Decreasing,False,False,True,False
C1393,Sneha Bose Technologies,Manufacturing,UAE,Dubai,35.0,2023-10-06,Outbound,278.6,278.6,6.0,1,335.0,12.2,12121.0,3897.7,15.0,3.0,36.0,6.333333333333333,30.88,46.43333333333334,0.09715025906735751,Decreasing,False,False,False,False
C1394,Sai Menon Group,Retail,Singapore,Singapore,12.0,2023-05-07,Partner,278.6,278.6,6.0,1,269.0,7.15,21963.0,4565.3,20.0,3.0,40.699999999999996,4.0,35.87,46.43333333333334,0.08363534987454697,Decreasing,False,False,False,False
C1395,Deepak Patel Labs,Education,Singapore,Singapore,12.0,2024-11-05,Paid Ads,3177.88,3177.88,15.0,1,24.0,7.5,1661.0,515.4,2.0,5.0,32.739999999999995,5.6,17.87,211.85866666666666,0.27979854504756574,Increasing,True,False,False,False
C1396,Sai Joshi Systems,Finance,India,Bengaluru,80.0,2023-12-18,Events,326.36,326.36,9.0,1,67.0,4.428571428571429,4077.0,1243.5,7.0,3.0,28.900000000000002,6.333333333333333,28.48,36.26222222222222,0.10533707865168539,Decreasing,False,False,False,False
C1397,Divya Reddy Group,Logistics,UAE,Dubai,80.0,2024-12-20,Paid Ads,938.12,938.12,12.0,1,13.0,8.0,16.0,317.7,1.0,3.0,23.433333333333337,6.333333333333333,16.39,78.17666666666666,0.1830384380719951,Increasing,False,False,False,False
C1398,Zoya Rao Group,Healthcare,USA,Boston,3000.0,2024-01-21,Events,326.36,326.36,9.0,1,41.0,1.25,9588.0,1926.9,12.0,4.0,48.150000000000006,4.75,27.37,36.26222222222222,0.14614541468761416,Decreasing,False,False,False,False
C1399,Aman Patel Technologies,Healthcare,USA,Boston,80.0,2024-03-29,Paid Ads,658.68,658.68,5.0,1,82.0,5.4,6783.0,1484.0,10.0,1.0,57.6,4.0,25.13,131.736,0.03979307600477517,Increasing,False,False,False,False
C1400,Arjun Bose Solutions,Education,India,Delhi,80.0,2024-10-18,Events,294.52,294.52,7.0,1,32.0,7.0,5950.0,891.9,3.0,2.0,53.55,8.0,18.46,42.074285714285715,0.10834236186348863,Increasing,False,False,False,False
C1401,Naveen Gupta Solutions,Finance,India,Bengaluru,80.0,2024-03-15,Events,342.28,342.28,10.0,1,27.0,1.0,3975.0,2021.3,10.0,4.0,33.975,5.25,25.59,34.227999999999994,0.15631105900742479,Increasing,False,False,False,False
C1402,Rohan Reddy Industries,Manufacturing,India,Chennai,35.0,2024-12-03,Partner,262.68,262.68,5.0,1,13.0,10.0,849.0,74.1,1.0,3.0,55.5,6.666666666666667,16.95,52.536,0.17699115044247787,Increasing,False,False,False,False
C1403,Sai Khan Labs,Media,India,Chennai,35.0,2024-08-15,Organic Search,278.6,278.6,6.0,1,81.0,11.6,4055.0,1043.2,5.0,4.0,34.425,6.75,20.57,46.43333333333334,0.19445794846864364,Increasing,False,False,False,False
C1404,Rahul Nair Labs,Logistics,India,Mumbai,35.0,2024-03-08,Partner,778.44,778.44,8.0,1,97.0,6.2,21353.0,2800.1,10.0,4.0,24.049999999999997,6.5,25.82,97.305,0.15491866769945778,Increasing,False,False,False,False
C1405,Deepak Gupta Labs,Retail,India,Chennai,35.0,2024-04-08,Outbound,246.76,246.76,4.0,1,40.0,2.888888888888889,5040.0,1807.8,9.0,1.0,29.5,6.0,24.8,61.69,0.04032258064516129,Increasing,False,False,False,False
C1406,Vihaan Joshi Group,Education,UK,London,35.0,2024-04-19,Organic Search,278.6,278.6,6.0,1,56.0,3.111111111111111,6046.0,2000.8,9.0,5.0,28.459999999999997,6.0,24.44,46.43333333333334,0.20458265139116202,Increasing,False,False,False,False
C1407,Meera Gupta Labs,Logistics,India,Hyderabad,80.0,2024-10-23,Partner,738.52,738.52,7.0,1,58.0,12.333333333333334,5500.0,712.9,3.0,2.0,17.65,6.5,18.3,105.50285714285714,0.1092896174863388,Increasing,False,False,False,False
C1408,Aarav Reddy Labs,Finance,India,Delhi,12.0,2023-10-21,Events,68.6,68.6,6.0,1,115.0,4.2,18026.0,3963.7,15.0,3.0,32.83333333333333,5.333333333333333,30.39,11.433333333333332,0.09871668311944719,Decreasing,False,False,False,False
C1409,Saanvi Iyer Industries,Unknown,USA,Boston,80.0,2023-05-22,Organic Search,68.6,68.6,6.0,1,77.0,4.6,6868.0,1414.0,10.0,2.0,6.1,8.5,35.38,11.433333333333332,0.05652911249293386,Decreasing,False,False,False,False
C1410,Isha Khan Technologies,Media,India,Hyderabad,12.0,2024-03-18,Organic Search,326.36,326.36,9.0,1,62.0,7.4,1973.0,835.7,5.0,2.0,35.2,5.0,25.49,36.26222222222222,0.07846214201647705,Decreasing,False,False,False,False
C1411,Saanvi Verma Technologies,Education,India,Chennai,150.0,2025-01-07,Organic Search,262.68,262.68,5.0,1,0.0,0.0,0.0,0.0,0.0,5.0,60.2,6.0,15.8,52.536,0.3164556962025316,No Usage Data,False,False,False,False
C1412,Farhan Verma Solutions,Manufacturing,India,Delhi,1200.0,2024-05-15,Referral,2534.8,1267.4,17.0,2,38.0,2.375,6903.0,1136.6,8.0,1.0,70.0,6.0,23.59,149.1058823529412,0.0423908435777872,Increasing,True,True,False,False
C1413,Kiara Joshi Solutions,Finance,India,Bengaluru,80.0,2023-09-11,Organic Search,246.76,246.76,4.0,1,113.0,3.5625,20979.0,3694.6,16.0,3.0,32.06666666666667,7.666666666666667,31.7,61.69,0.09463722397476342,Decreasing,False,False,False,False
C1414,Zoya Joshi Solutions,Education,UK,Manchester,150.0,2023-12-30,Referral,326.36,326.36,9.0,1,78.0,7.166666666666667,4052.0,1057.6,6.0,4.0,21.1,4.5,28.09,36.26222222222222,0.1423994304022784,Decreasing,False,False,False,False
C1415,Sneha Rao Group,Retail,Singapore,Singapore,12.0,2024-02-12,Events,778.44,778.44,8.0,1,92.0,4.636363636363637,16485.0,2493.7,11.0,3.0,41.800000000000004,4.333333333333333,26.64,97.305,0.11261261261261261,Increasing,False,False,False,False
C1416,Sneha Sharma Systems,Healthcare,USA,Austin,400.0,2023-01-04,Partner,658.68,658.68,5.0,1,410.0,8.5,34294.0,6123.9,24.0,4.0,31.7,3.75,39.91,131.736,0.10022550739163118,Decreasing,False,False,True,False
C1417,Naveen Patel Technologies,Healthcare,India,Chennai,80.0,2023-04-07,Events,326.36,326.36,9.0,1,15.0,2.5,4770.0,308.5,2.0,4.0,43.974999999999994,5.0,36.86,36.26222222222222,0.10851871947911015,Decreasing,False,False,False,False
C1418,Naveen Patel Technologies,Manufacturing,India,Delhi,80.0,2023-12-17,Partner,326.36,326.36,9.0,1,96.0,4.230769230769231,16747.0,3222.6,13.0,1.0,55.7,2.0,28.52,36.26222222222222,0.03506311360448808,Decreasing,False,False,False,False
C1419,Diya Nair Industries,Manufacturing,UK,London,150.0,2024-11-29,Organic Search,294.52,294.52,7.0,1,33.0,11.0,2478.0,372.9,2.0,1.0,49.8,8.0,17.08,42.074285714285715,0.0585480093676815,Increasing,False,False,False,False
C1420,Arun Gupta Technologies,Healthcare,USA,Seattle,3000.0,2023-03-07,Organic Search,278.6,278.6,6.0,1,120.0,2.6818181818181817,24182.0,4839.6,22.0,3.0,22.433333333333334,6.333333333333333,37.88,46.43333333333334,0.0791974656810982,Decreasing,False,False,False,False
